id,title,overview,genres,keywords,original_language,release_date,vote_average,vote_count,popularity,runtime,adult,video,genre_list,keyword_list,genres_str,keywords_str,release_year,clean_overview,model_text
100469,흐린 불꽃에게 469,"제주도의 작은 해안마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 11, ""name"": ""모험""}]","[{""id"": 119, ""name"": ""환경""}, {""id"": 105, ""name"": ""제주""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 104, ""name"": ""미스터리""}]",ko,2024-11-08,5.1,4196,28.723,117,False,False,"['코미디', '모험']","['환경', '제주', '로봇', '미스터리']",코미디 모험,환경 제주 로봇 미스터리,2024,"제주도의 작은 해안마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","제주도의 작은 해안마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 모험 환경 제주 로봇 미스터리"
100470,먼 도서관 470,"강원도의 산골마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 3, ""name"": ""로맨스""}]","[{""id"": 112, ""name"": ""사랑""}, {""id"": 119, ""name"": ""환경""}, {""id"": 114, ""name"": ""음악""}, {""id"": 115, ""name"": ""요리""}]",ko,2024-05-25,6.7,4333,27.501,130,False,False,"['범죄', '로맨스']","['사랑', '환경', '음악', '요리']",범죄 로맨스,사랑 환경 음악 요리,2024,"강원도의 산골마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","강원도의 산골마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 로맨스 사랑 환경 음악 요리"
100471,작은 별의 끝 471,"전주의 한옥마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 10, ""name"": ""SF""}]","[{""id"": 124, ""name"": ""시간여행""}, {""id"": 118, ""name"": ""미래""}, {""id"": 111, ""name"": ""성장""}, {""id"": 119, ""name"": ""환경""}]",ko,2024-07-14,8.5,4470,37.526,78,False,False,"['애니메이션', 'SF']","['시간여행', '미래', '성장', '환경']",애니메이션 SF,시간여행 미래 성장 환경,2024,"전주의 한옥마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","전주의 한옥마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 SF 시간여행 미래 성장 환경"
100472,오래된 식당의 선택 472,"가상의 미래 도시을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 108, ""name"": ""인공지능""}, {""id"": 119, ""name"": ""환경""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2024-09-02,6.5,4607,31.842,91,False,False,"['코미디', '미스터리']","['음악', '인공지능', '환경', '시간여행']",코미디 미스터리,음악 인공지능 환경 시간여행,2024,"가상의 미래 도시을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","가상의 미래 도시을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 음악 인공지능 환경 시간여행"
100473,새로운 비행을 기다리며 473,"국경 근처의 작은 역을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 9, ""name"": ""판타지""}]","[{""id"": 124, ""name"": ""시간여행""}, {""id"": 104, ""name"": ""미스터리""}, {""id"": 101, ""name"": ""가족""}, {""id"": 109, ""name"": ""로봇""}]",ko,2024-10-22,8.2,4744,23.575,104,False,False,"['범죄', '판타지']","['시간여행', '미스터리', '가족', '로봇']",범죄 판타지,시간여행 미스터리 가족 로봇,2024,"국경 근처의 작은 역을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","국경 근처의 작은 역을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 판타지 시간여행 미스터리 가족 로봇"
100474,달빛 아래 터널의 계절 474,"부산항 인근을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 1, ""name"": ""드라마""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 103, ""name"": ""기억""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2024-12-11,6.2,4881,25.955,117,False,False,"['애니메이션', '드라마']","['음악', '기억', '공동체', '시간여행']",애니메이션 드라마,음악 기억 공동체 시간여행,2024,"부산항 인근을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","부산항 인근을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 드라마 음악 기억 공동체 시간여행"
100475,바람 속 약속의 기록 475,"인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 8, ""name"": ""가족""}]","[{""id"": 123, ""name"": ""역사""}, {""id"": 119, ""name"": ""환경""}, {""id"": 111, ""name"": ""성장""}, {""id"": 120, ""name"": ""언론""}]",ko,2025-01-30,8.0,5018,34.357,130,False,False,"['코미디', '가족']","['역사', '환경', '성장', '언론']",코미디 가족,역사 환경 성장 언론,2025,"인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 가족 역사 환경 성장 언론"
100476,비 오는 날 극장의 하루 476,"광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 15, ""name"": ""다큐멘터리""}]","[{""id"": 107, ""name"": ""바다""}, {""id"": 104, ""name"": ""미스터리""}, {""id"": 115, ""name"": ""요리""}, {""id"": 102, ""name"": ""우정""}]",ko,2025-03-21,6.1,5155,25.153,78,False,False,"['범죄', '다큐멘터리']","['바다', '미스터리', '요리', '우정']",범죄 다큐멘터리,바다 미스터리 요리 우정,2025,"광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 다큐멘터리 바다 미스터리 요리 우정"
100477,제주의 시간에서 만난 사람 477,"외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 7, ""name"": ""범죄""}]","[{""id"": 112, ""name"": ""사랑""}, {""id"": 108, ""name"": ""인공지능""}, {""id"": 115, ""name"": ""요리""}, {""id"": 107, ""name"": ""바다""}]",ko,2024-10-05,7.8,5292,34.968,91,False,False,"['애니메이션', '범죄']","['사랑', '인공지능', '요리', '바다']",애니메이션 범죄,사랑 인공지능 요리 바다,2024,"외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 범죄 사랑 인공지능 요리 바다"
100478,서울의 학교의 밤 478,"서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 14, ""name"": ""역사""}]","[{""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 107, ""name"": ""바다""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 114, ""name"": ""음악""}]",ko,2024-11-24,6.0,5429,26.395,104,False,False,"['코미디', '역사']","['가짜뉴스', '바다', '범죄', '음악']",코미디 역사,가짜뉴스 바다 범죄 음악,2024,"서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 역사 가짜뉴스 바다 범죄 음악"
